w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014223003000,060952522051005,1,0,0,1,0,1,0,0,0,1,20231016,06001422300,06095252205,06095
060014223003000,060952522051026,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06095252205,06095
060014223003000,060952522053043,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06095252205,06095
060014223003000,060952522061010,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06095252206,06095
060014223003000,060952522061016,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252206,06095
060014223003000,060952523131007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252313,06095
060014223003000,060952523134009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252313,06095
060014223003000,060952523153014,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252315,06095
060014223003000,060952523161004,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252316,06095
060014223003000,060952523172001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252317,06095
060014223003000,060952524021001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252402,06095
060014223003000,060952524023003,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06095252402,06095
060014223003000,060952526061001,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252606,06095
060014223003000,060952526081011,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095252608,06095
060014223003000,060952526082007,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252608,06095
060014223003000,060952527021006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252702,06095
060014223003000,060952527041004,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252704,06095
060014223003000,060952527043002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252704,06095
060014223003000,060952528013003,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252801,06095
060014223003000,060952529034028,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095252903,06095
060014223003000,060952529044016,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252904,06095
060014223003000,060952529044021,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252904,06095
060014223003000,060952529103013,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095252910,06095
060014223003000,060952529125001,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252912,06095
060014223003000,060952529131006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252913,06095
060014223003000,060952529141002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095252914,06095
060014223003000,060952529141021,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095252914,06095
060014223003000,060952529142006,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06095252914,06095
060014223003000,060952531016009,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06095253101,06095
060014223003000,060952531082003,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095253108,06095
060014223003000,060952532011005,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095253201,06095
060014223003000,060952532011010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095253201,06095
060014223003000,060952532012005,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095253201,06095
060014223003000,060952532032017,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253203,06095
060014223003000,060952532033012,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253203,06095
060014223003000,060952532052006,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253205,06095
060014223003000,060952532071028,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095253207,06095
060014223003000,060952532071041,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06095253207,06095
060014223003000,060952532081008,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06095253208,06095
060014223003000,060952533001041,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095253300,06095
060014223003000,060952534023014,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06095253402,06095
060014223003000,060952534025010,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253402,06095
060014223003000,060952534033002,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253403,06095
060014223003000,060952534033006,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06095253403,06095
060014223003000,060952535011021,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253501,06095
060014223003000,060952535013148,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06095253501,06095
060014223003000,060952535021010,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253502,06095
060014223003000,060952535023089,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06095253502,06095
060014223003000,060971502041021,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06097150204,06097
060014223003000,060971503034015,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06097150303,06097
060014223003000,060971503043012,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097150304,06097
060014223003000,060971506013000,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06097150601,06097
060014223003000,060971506023010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097150602,06097
060014223003000,060971506091006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097150609,06097
060014223003000,060971507011016,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06097150701,06097
060014223003000,060971508001009,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06097150800,06097
060014223003000,060971509012001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097150901,06097
060014223003000,060971513051018,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151305,06097
060014223003000,060971513071002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151307,06097
060014223003000,060971513114006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151311,06097
060014223003000,060971514032007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151403,06097
060014223003000,060971514032023,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06097151403,06097
060014223003000,060971514053012,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06097151405,06097
060014223003000,060971515032002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151503,06097
060014223003000,060971515042017,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06097151504,06097
060014223003000,060971515043006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151504,06097
060014223003000,060971515051001,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06097151505,06097
060014223003000,060971515064002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151506,06097
060014223003000,060971517011018,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097151701,06097
060014223003000,060971520001027,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097152000,06097
060014223003000,060971522032006,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06097152203,06097
060014223003000,060971526014006,1,0,0,1,0,1,0,0,0,1,20231016,06001422300,06097152601,06097
060014223003000,060971527014000,1,0,0,1,0,0,1,1,0,0,20231016,06001422300,06097152701,06097
060014223003000,060971528041002,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06097152804,06097
060014223003000,060971529052008,1,0,0,1,0,1,0,0,0,1,20231016,06001422300,06097152905,06097
060014223003000,060971529053009,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06097152905,06097
060014223003000,060971529062008,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06097152906,06097
060014223003000,060971530022000,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06097153002,06097
060014223003000,060971532023015,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06097153202,06097
060014223003000,060971534051011,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06097153405,06097
060014223003000,060971535013015,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06097153501,06097
060014223003000,060971537103000,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06097153710,06097
060014223003000,060971538103012,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06097153810,06097
060014223003000,060971540003021,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06097154000,06097
060014223003000,060990002041002,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099000204,06099
060014223003000,060990004042001,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06099000404,06099
060014223003000,060990005111000,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099000511,06099
060014223003000,060990008052003,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099000805,06099
060014223003000,060990009081013,2,0,2,0,0,0,2,0,0,2,20231016,06001422300,06099000908,06099
060014223003000,060990009083008,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099000908,06099
060014223003000,060990009104004,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099000910,06099
060014223003000,060990010015006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099001001,06099
060014223003000,060990016043008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099001604,06099
060014223003000,060990023031013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099002303,06099
060014223003000,060990025042010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099002504,06099
060014223003000,060990025062000,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099002506,06099
060014223003000,060990028022005,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099002802,06099
060014223003000,060990029011046,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099002901,06099
060014223003000,060990030031012,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099003003,06099
060014223003000,060990035021016,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06099003502,06099
060014223003000,060990036081011,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099003608,06099
060014223003000,060990039043000,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06099003904,06099
060014223003000,060990039063001,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06099003906,06099
060014223003000,060990039092010,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06099003909,06099
060014223003000,061010501011007,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101050101,06101
060014223003000,061010501014003,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050101,06101
060014223003000,061010501021009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050102,06101
060014223003000,061010502012022,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06101050201,06101
060014223003000,061010502021005,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050202,06101
060014223003000,061010502022004,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06101050202,06101
060014223003000,061010503011000,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06101050301,06101
060014223003000,061010503021006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050302,06101
060014223003000,061010503021013,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101050302,06101
060014223003000,061010503022014,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050302,06101
060014223003000,061010503023011,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06101050302,06101
060014223003000,061010503024012,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050302,06101
060014223003000,061010504012006,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050401,06101
060014223003000,061010504013000,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050401,06101
060014223003000,061010504023015,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050402,06101
060014223003000,061010504023017,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050402,06101
060014223003000,061010505013013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050501,06101
060014223003000,061010505013014,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06101050501,06101
060014223003000,061010505032001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050503,06101
060014223003000,061010505032009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050503,06101
060014223003000,061010505034008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050503,06101
060014223003000,061010505041008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050504,06101
060014223003000,061010505042010,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101050504,06101
060014223003000,061010506012004,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101050601,06101
060014223003000,061010506012025,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06101050601,06101
060014223003000,061010506031006,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06101050603,06101
060014223003000,061010506034010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050603,06101
060014223003000,061010507012015,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06101050701,06101
060014223003000,061010509002127,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101050900,06101
060014223003000,061010511001008,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101051100,06101
060014223003000,061010511001030,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06101051100,06101
060014223003000,061010511002037,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06101051100,06101
060014223003000,061050005001123,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06105000500,06105
060014223003000,061070013041004,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06107001304,06107
060014223003000,061070017014004,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06107001701,06107
060014223003000,061070020092000,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06107002009,06107
060014223003000,061070024022044,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06107002402,06107
060014223003000,061090022021020,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06109002202,06109
060014223003000,061090032001005,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06109003200,06109
060014223003000,061090032003012,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06109003200,06109
060014223003000,061090042014098,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06109004201,06109
060014223003000,061090042023013,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06109004202,06109
060014223003000,061130101041007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010104,06113
060014223003000,061130101044005,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010104,06113
060014223003000,061130101044006,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010104,06113
060014223003000,061130102041008,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06113010204,06113
060014223003000,061130102043013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010204,06113
060014223003000,061130103101016,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06113010310,06113
060014223003000,061130103102005,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010310,06113
060014223003000,061130103103005,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010310,06113
060014223003000,061130103104001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010310,06113
060014223003000,061130103122013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010312,06113
060014223003000,061130103131005,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113010313,06113
060014223003000,061130103131008,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010313,06113
060014223003000,061130104011037,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010401,06113
060014223003000,061130104013006,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06113010401,06113
060014223003000,061130104022011,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06113010402,06113
060014223003000,061130104022016,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010402,06113
060014223003000,061130105011003,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113010501,06113
060014223003000,061130105012005,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06113010501,06113
060014223003000,061130105053010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010505,06113
060014223003000,061130105091004,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010509,06113
060014223003000,061130105103005,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113010510,06113
060014223003000,061130105112000,2,1,1,0,0,1,1,0,0,2,20231016,06001422300,06113010511,06113
060014223003000,061130105112003,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010511,06113
060014223003000,061130105122008,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06113010512,06113
060014223003000,061130106022010,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010602,06113
060014223003000,061130106072001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010607,06113
060014223003000,061130106073005,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010607,06113
060014223003000,061130106084011,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010608,06113
060014223003000,061130106091001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010609,06113
060014223003000,061130106092006,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06113010609,06113
060014223003000,061130106101004,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010610,06113
060014223003000,061130106111007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010611,06113
060014223003000,061130107034003,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113010703,06113
060014223003000,061130107041014,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06113010704,06113
060014223003000,061130108002022,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06113010800,06113
060014223003000,061130109013014,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113010901,06113
060014223003000,061130109021003,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113010902,06113
060014223003000,061130110012007,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06113011001,06113
060014223003000,061130110022000,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06113011002,06113
060014223003000,061130111011013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011101,06113
060014223003000,061130111012016,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113011101,06113
060014223003000,061130111023002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011102,06113
060014223003000,061130112032001,1,1,0,0,0,0,1,0,0,1,20231016,06001422300,06113011203,06113
060014223003000,061130112041021,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011204,06113
060014223003000,061130112072013,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06113011207,06113
060014223003000,061130112082008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011208,06113
060014223003000,061130112092014,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113011209,06113
060014223003000,061130112101007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011210,06113
060014223003000,061130112102009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011210,06113
060014223003000,061130112111001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011211,06113
060014223003000,061130113011008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011301,06113
060014223003000,061130113023002,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011302,06113
060014223003000,061130114002042,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06113011400,06113
060014223003000,061130115003018,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06113011500,06113
060014223003000,061130115004009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06113011500,06113
060014223003000,061150401001000,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040100,06115
060014223003000,061150401005013,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06115040100,06115
060014223003000,061150402013029,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06115040201,06115
060014223003000,061150402022008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040202,06115
060014223003000,061150402023008,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040202,06115
060014223003000,061150403021024,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06115040302,06115
060014223003000,061150403041001,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040304,06115
060014223003000,061150403043012,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06115040304,06115
060014223003000,061150403051013,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040305,06115
060014223003000,061150403051023,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06115040305,06115
060014223003000,061150404002005,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06115040400,06115
060014223003000,061150404003009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040400,06115
060014223003000,061150405001009,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040500,06115
060014223003000,061150406002004,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040600,06115
060014223003000,061150406002005,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06115040600,06115
060014223003000,061150407011012,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407011013,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407011015,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407011019,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407012007,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407013001,2,0,2,0,0,1,1,0,0,2,20231016,06001422300,06115040701,06115
060014223003000,061150407014008,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150407014017,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06115040701,06115
060014223003000,061150408001008,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06115040800,06115
060014223003000,061150408001034,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06115040800,06115
060014223003000,061150408002007,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06115040800,06115
060014223003000,061150408002014,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115040800,06115
060014223003000,061150409011098,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040901,06115
060014223003000,061150409022017,1,0,1,0,0,0,1,0,0,1,20231016,06001422300,06115040902,06115
060014223003000,061150410011044,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115041001,06115
060014223003000,061150410012017,1,1,0,0,0,1,0,0,0,1,20231016,06001422300,06115041001,06115
060014223003000,061150410012045,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115041001,06115
060014223003000,061150410022001,1,1,0,0,1,0,0,0,0,1,20231016,06001422300,06115041002,06115
060014223003000,061150411021025,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06115041102,06115
060014223003002,060014221001006,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06001422100,06001
060014223003003,060411090021008,1,0,0,1,0,0,1,0,0,1,20231016,06001422300,06041109002,06041
060014223003007,060014003004002,1,0,0,1,1,0,0,1,0,0,20231016,06001422300,06001400300,06001
060014223003007,060014012001006,1,0,1,0,0,0,1,1,0,0,20231016,06001422300,06001401200,06001
060014223003007,060014018002001,1,0,1,0,1,0,0,1,0,0,20231016,06001422300,06001401800,06001
060014223003007,060014036003010,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06001403600,06001
060014223003007,060014037022008,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06001403702,06001
060014223003007,060014043001021,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06001404300,06001
060014223003007,060014054013000,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06001405401,06001
060014223003007,060014078002007,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06001407800,06001
060014223003007,060014079002003,1,1,0,0,1,0,0,1,0,0,20231016,06001422300,06001407900,06001
060014223003007,060014215002021,1,0,1,0,0,0,1,1,0,0,20231016,06001422300,06001421500,06001
060014223003007,060014215003021,1,0,1,0,0,0,1,1,0,0,20231016,06001422300,06001421500,06001
060014223003007,060014217002007,1,0,0,1,0,0,1,1,0,0,20231016,06001422300,06001421700,06001
060014223003007,060014223002002,1,0,0,1,0,1,0,1,0,0,20231016,06001422300,06001422300,06001
060014223003007,060014223002015,2,0,1,1,1,1,0,1,0,1,20231016,06001422300,06001422300,06001
060014223003007,060014223003003,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06001422300,06001
060014223003007,060014223003009,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06001422300,06001
060014223003007,060014235001011,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06001423500,06001
060014223003007,060014235002006,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06001423500,06001
060014223003007,060014236022000,1,0,0,1,0,0,1,1,0,0,20231016,06001422300,06001423602,06001
060014223003007,060014239011001,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06001423901,06001
060014223003007,060014239022012,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06001423902,06001
060014223003007,060014251033003,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06001425103,06001
060014223003007,060014282002018,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06001428200,06001
060014223003007,060014287001025,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06001428700,06001
060014223003007,060014287002045,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06001428700,06001
060014223003007,060133060033000,1,0,1,0,1,0,0,1,0,0,20231016,06001422300,06013306003,06013
060014223003007,060133382012005,1,0,1,0,1,0,0,1,0,0,20231016,06001422300,06013338201,06013
060014223003007,060133383023007,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06013338302,06013
060014223003007,060133400043002,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06013340004,06013
060014223003007,060133522013006,1,1,0,0,1,0,0,1,0,0,20231016,06001422300,06013352201,06013
060014223003007,060133601013015,1,0,0,1,0,0,1,1,0,0,20231016,06001422300,06013360101,06013
060014223003007,060133610002011,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06013361000,06013
060014223003007,060133610003009,1,1,0,0,1,0,0,1,0,0,20231016,06001422300,06013361000,06013
060014223003007,060133640021006,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06013364002,06013
060014223003007,060133710003004,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06013371000,06013
060014223003007,060133810001018,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06013381000,06013
060014223003007,060133810003004,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06013381000,06013
060014223003007,060133840002008,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06013384000,06013
060014223003007,060133852002002,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06013385200,06013
060014223003007,060133880002006,1,1,0,0,0,1,0,1,0,0,20231016,06001422300,06013388000,06013
060014223003007,060375416061000,1,0,0,1,0,1,0,0,0,1,20231016,06001422300,06037541606,06037
060014223003007,060411050014000,1,0,1,0,0,1,0,1,0,0,20231016,06001422300,06041105001,06041
060014223003007,060530014001001,1,0,0,1,0,1,0,0,0,1,20231016,06001422300,06053001400,06053
060014223003007,060670070283017,1,0,1,0,1,0,0,0,0,1,20231016,06001422300,06067007028,06067
060014223003007,060670091102008,1,0,1,0,0,1,0,0,0,1,20231016,06001422300,06067009110,06067
060014223003007,060730191051011,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06073019105,06073
060014223003007,060750110011003,1,0,0,1,1,0,0,0,0,1,20231016,06001422300,06075011001,06075
